"Id","ProcessName","Path","StartTime","WorkingSetMB","PrivateMemoryMB","VirtualMemoryMB","PagedMemoryMB","CpuSeconds","Responding"
"13828","AdobeCollabSync","C:\Program Files\Adobe\Acrobat DC\Acrobat\AdobeCollabSync.exe","01-06-2026 11:00:03","40.71","23.62","2101504.54","23.62","2.09","True"
"8004","msedgewebview2","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.96\msedgewebview2.exe","01-06-2026 10:49:11","40.67","14.74","2249542.54","14.74","0.72","True"
"17424","HPSystemEventUtilityHost","C:\Program Files\WindowsApps\AD2F1837.HPSystemEventUtility_3.2.24.0_x64__v10z8vjag6ke6\SystemEventUtility\HPSystemEventUtilityHost.exe","01-06-2026 11:00:47","40.23","33.98","4806.89","33.98","0.14","True"
"9208","svchost","C:\WINDOWS\system32\svchost.exe","01-06-2026 10:48:51","39.71","7.92","2101447.14","7.92","2.83","True"
"6384","IntelAudioService",,,"38.56","43.28","4780.55","43.28",,"True"
"9992","svchost",,,"35.79","5.88","2101397.77","5.88",,"True"
"5984","fshoster64",,,"34.96","12.64","2101452.97","12.64",,"True"
"9060","svchost","C:\WINDOWS\system32\svchost.exe","01-06-2026 10:48:51","34.29","10.73","2101406.93","10.73","2.11","True"
"6624","wslservice",,,"33.28","7.64","2101416.79","7.64",,"True"
"1308","lsass",,,"33.17","11.21","2101403.98","11.21",,"True"
"3660","Code","C:\Users\Nrusingha\AppData\Local\Programs\Microsoft VS Code\Code.exe","01-06-2026 11:01:58","32.97","10.51","2150783.02","10.51","0.02","True"
"10996","BridgeCommunication","C:\WINDOWS\System32\DriverStore\FileRepository\hpcustomcapcomp.inf_amd64_db0ee1e66e6d408e\x64\BridgeCommunication.exe","01-06-2026 10:51:07","32.63","5.75","2101403.61","5.75","0.19","True"
"17196","svchost",,,"32.5","26.84","2101400.44","26.84",,"True"
"14836","ctfmon",,"01-06-2026 10:49:08","32.13","6.75","2101406.25","6.75","1.23","True"
"9492","svchost",,,"32.09","31.56","2101469.4","31.56",,"True"
"3548","SDXHelper","C:\Program Files\Microsoft Office\Root\Office16\SDXHelper.exe","01-06-2026 11:03:52","32","14.06","2101489.62","14.06","3.45","True"
"13108","WidgetService","C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.18.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe","01-06-2026 10:49:04","32","5.39","2101423.51","5.39","1.05","True"
"1572","com.docker.build","C:\Program Files\Docker\Docker\resources\com.docker.build.exe","01-06-2026 11:01:43","31.16","24.13","5364.18","24.13","0.2","True"
"4164","svchost",,,"30.46","16.13","2101397.05","16.13",,"True"
"3708","DiagsCap",,,"28.93","26.6","2101395.04","26.6",,"True"
"9668","HPEnhancedLighting.Bg","C:\Program Files\WindowsApps\AD2F1837.HPEnhance_1.4.4.0_x64__v10z8vjag6ke6\Win32\HPEnhancedLighting.Bg.exe","01-06-2026 10:51:13","28.89","27.88","4783.32","27.88","0.11","True"
"3924","AppHelperCap",,,"28.84","7.87","2101378.06","7.87",,"True"
"5920","svchost",,,"28.12","16.52","2101687.43","16.52",,"True"
"11528","SentryEye",,,"28.07","69.62","2101426.09","69.62",,"True"
"3156","svchost",,,"27.55","7.93","2101377.57","7.93",,"True"
"2556","OverlayHelper",,"01-06-2026 10:48:51","27.09","50.6","4833.22","50.6","7.64","True"
"6548","svchost",,,"26.72","4.55","2101384.52","4.55",,"True"
"12120","vmwp",,,"26.55","12","2101382.35","12",,"True"
"13412","RuntimeBroker","C:\Windows\System32\RuntimeBroker.exe","01-06-2026 10:50:42","26.34","3.31","2101395.29","3.31","0.16","True"
"3352","svchost",,,"26.16","15.12","2101404.81","15.12",,"True"
"3332","svchost",,,"26.12","10.08","2101515.48","10.08",,"True"
"16240","svchost",,,"25.96","5.22","2101376.84","5.22",,"True"
"8316","svchost",,,"25.93","4.13","2101378.05","4.13",,"True"
"18084","docker-sandbox","C:\Program Files\Docker\cli-plugins\docker-sandbox.exe","01-06-2026 11:01:43","25.58","25.59","5321.73","25.59","0.03","True"
"4032","dasHost",,,"25.5","6.77","2101373.74","6.77",,"True"
"6068","HPCommRecovery",,,"25.49","18.48","4662.28","18.48",,"True"
"11888","SearchIndexer",,,"25.09","11.3","2101393.68","11.3",,"True"
"9356","fshoster64","C:\Program Files (x86)\Safe Online\x64\fshoster64.exe","01-06-2026 10:48:51","24.69","4.25","2101411.48","4.25","1.42","True"
"4560","WUDFHost",,,"24.68","9.59","2101374.63","9.59",,"True"
"6032","fshoster64",,,"23.98","6.57","2101393.2","6.57",,"True"
"5272","WmiPrvSE",,,"23.96","12.28","2101354","12.28",,"True"
"5368","svchost",,,"23.74","6.89","2101401.98","6.89",,"True"
"16520","RuntimeBroker","C:\Windows\System32\RuntimeBroker.exe","01-06-2026 10:50:42","23.48","2.89","2101388.32","2.89","0.09","True"
"12864","svchost","C:\WINDOWS\system32\svchost.exe","01-06-2026 10:49:03","23.25","3.72","2101402.73","3.72","0.23","True"
"9348","svchost",,,"23.13","6.52","2101395.03","6.52",,"True"
"4752","svchost",,,"23.12","10.12","2101377.15","10.12",,"True"
"1732","mcafee-security-ft","C:\Program Files\WindowsApps\5A894077.McAfeeSecurity_2.1.68.0_x64__wafk5atnkzcwy\Win32\mcafee-security-ft.exe","01-06-2026 10:50:43","23.08","3.01","4257.97","3.01","0.08","True"
"2988","svchost","C:\WINDOWS\system32\svchost.exe","01-06-2026 10:49:01","22.71","3.5","2101390","3.5","0.17","True"
"9948","svchost",,,"22.63","4.95","2101373.24","4.95",,"True"
"14100","RuntimeBroker","C:\Windows\System32\RuntimeBroker.exe","01-06-2026 10:50:36","22.05","2.98","2101385.61","2.98","0.05","True"
"3612","svchost",,,"21.89","22.45","2101373.71","22.45",,"True"
"2684","svchost",,,"21.78","3.52","2101367.34","3.52",,"True"
"2508","svchost",,,"21.51","6.56","2101366.41","6.56",,"True"
"5540","svchost",,,"21.32","4.29","2101382.14","4.29",,"True"
"6392","RtkAudUService64",,,"20.84","7.89","4242.2","7.89",,"True"
"1236","winlogon",,,"20.7","2.74","2101387.55","2.74",,"True"
"8308","taskhostw","C:\WINDOWS\system32\taskhostw.exe","01-06-2026 10:48:51","20.3","7.41","2101503.11","7.41","0.48","True"
"4340","svchost",,,"19.55","4.21","2101502.56","4.21",,"True"
"8424","ETDCtrl","C:\WINDOWS\system32\ETDCtrl.exe","01-06-2026 10:48:49","19.47","6.88","4241.73","6.88","0.16","True"
"5684","spoolsv",,,"19.4","5.37","2101356.13","5.37",,"True"
"14784","msedgewebview2","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.96\msedgewebview2.exe","01-06-2026 10:49:11","19.33","10.09","2249311.46","10.09","0.12","True"
"10588","igfxEMN","C:\WINDOWS\System32\DriverStore\FileRepository\cui_dch.inf_amd64_5d2e576bb8443cb9\igfxEMN.exe","01-06-2026 10:48:57","19.17","4.09","2101393.76","4.09","2.28","True"
"4464","svchost",,,"19.16","4.95","2101358.5","4.95",,"True"
"3736","svchost",,,"19","3.34","2105548.82","3.34",,"True"
"5444","svchost",,,"18.88","4.24","2101374.86","4.24",,"True"
"656","svchost",,,"18.82","3.58","2101356.27","3.58",,"True"
"1624","svchost",,,"18.77","9.08","2101344.66","9.08",,"True"
"4208","svchost",,,"18.14","3.91","2101369.01","3.91",,"True"
"2696","svchost",,,"17.93","7.09","2101386.31","7.09",,"True"
"17236","svchost",,,"17.85","3.54","2101359.29","3.54",,"True"
"6448","SECOMN64",,,"17.81","8.67","4215.99","8.67",,"True"
"2188","svchost",,,"17.27","6.65","2101346.21","6.65",,"True"
"11928","RtkAudUService64",,,"17.19","4.03","4225.32","4.03",,"True"
"10688","svchost",,,"16.68","4.41","2101372.39","4.41",,"True"
"14008","svchost","C:\WINDOWS\system32\svchost.exe","01-06-2026 10:49:09","16.65","2.41","2101365.37","2.41","0.11","True"
"3672","svchost",,,"16.45","4.04","2101355.48","4.04",,"True"
"3804","svchost",,,"16.27","3.58","2101358.98","3.58",,"True"
"4140","NetworkCap",,,"16.21","3.83","2101359.62","3.83",,"True"
"812","svchost",,,"16.08","3.79","2101348.99","3.79",,"True"
"17828","svchost","C:\WINDOWS\system32\svchost.exe","01-06-2026 10:50:51","16.06","2.85","2101367.42","2.85","0.03","True"
"5028","HPPrintScanDoctorService",,,"16.01","3.29","2101349.75","3.29",,"True"
"9256","svchost",,,"15.89","2.56","2101354.82","2.56",,"True"
"17856","svchost",,,"15.63","3.55","2101351.82","3.55",,"True"
"7892","svchost",,,"15.52","5.96","2101349.87","5.96",,"True"
"6264","svchost",,,"15.15","3","2102373.57","3",,"True"
"2172","svchost",,,"14.98","2.2","2101343.19","2.2",,"True"
"4056","igfxCUIServiceN",,,"14.66","2.57","2101345.23","2.57",,"True"
"11732","AdobeCollabSync","C:\Program Files\Adobe\Acrobat DC\Acrobat\AdobeCollabSync.exe","01-06-2026 11:00:02","14.6","6.77","2101433.28","6.77","0.03","True"
"1156","svchost","C:\WINDOWS\system32\svchost.exe","01-06-2026 10:50:06","14.59","1.84","2101358.09","1.84","0.02","True"
"9724","vmcompute",,,"14.57","2.67","2101319.33","2.67",,"True"
"8708","rundll32","C:\WINDOWS\System32\rundll32.exe","01-06-2026 10:48:49","14.26","2.26","2101366.66","2.26","0.09","True"
"8436","msedgewebview2","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.96\msedgewebview2.exe","01-06-2026 10:50:08","14.2","52.58","2299350","52.58","2.52","True"
"2040","svchost",,,"14.09","2.38","2101349.58","2.38",,"True"
"10552","wsl","C:\Program Files\WSL\wsl.exe","01-06-2026 11:01:43","14.05","2.5","2101383.06","2.5","0.02","True"
"10088","wsl","C:\Program Files\WSL\wsl.exe","01-06-2026 11:01:43","13.95","2.59","2101383.74","2.59","0.3","True"
"5364","wslhost","C:\Program Files\WSL\wslhost.exe","01-06-2026 11:01:46","13.63","2.48","2101381.87","2.48","0","True"
"13620","RuntimeBroker","C:\Windows\System32\RuntimeBroker.exe","01-06-2026 10:49:05","13.61","2.32","2101360.88","2.32","0.05","True"
"5668","WmiPrvSE",,,"13.57","3.93","2101327.68","3.93",,"True"
"14048","svchost",,,"13.54","2.16","2101343.3","2.16",,"True"
"2148","svchost",,,"13.54","3.27","2101345.59","3.27",,"True"
"5164","msedgewebview2","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.96\msedgewebview2.exe","01-06-2026 10:50:08","13.42","2.86","2199796.32","2.86","0.06","True"
"2356","svchost",,,"13.33","2.41","2101355.87","2.41",,"True"
"1724","WUDFHost",,,"13.23","13.07","2101389.46","13.07",,"True"
"3940","svchost",,,"13.16","2.52","2101347.96","2.52",,"True"
"17740","wslhost","C:\Program Files\WSL\wslhost.exe","01-06-2026 11:01:46","13.13","2.3","2101375.87","2.3","0.05","True"
"2784","svchost",,,"12.98","3.29","2101353.64","3.29",,"True"
"3268","svchost",,,"12.94","2.8","2101341.89","2.8",,"True"
"14744","wslhost","C:\Program Files\WSL\wslhost.exe","01-06-2026 11:01:46","12.91","2.25","2101375.82","2.25","0.02","True"
"1248","wslhost","C:\Program Files\WSL\wslhost.exe","01-06-2026 11:01:46","12.89","2.19","2101373.82","2.19","0.02","True"
"10080","SECOCL64","C:\WINDOWS\System32\SECOCL64.exe","01-06-2026 10:48:53","12.62","2.38","4219.4","2.38","0.11","True"
"13860","msedgewebview2","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.96\msedgewebview2.exe","01-06-2026 10:49:06","12.54","2.86","2199793.38","2.86","0.06","True"
"5336","svchost",,,"12.36","2.38","2101347.65","2.38",,"True"
"3224","svchost",,,"12.3","2.69","2101345.59","2.69",,"True"
"1668","svchost",,,"12.25","3.17","2101342.98","3.17",,"True"
"1260","services",,,"12.09","6.15","2101327.73","6.15",,"True"
"2476","svchost",,,"11.85","3.72","2101349.73","3.72",,"True"
"6440","svchost",,,"11.85","2.53","2101345.91","2.53",,"True"
"15408","dllhost","C:\WINDOWS\system32\DllHost.exe","01-06-2026 11:01:46","11.84","2.88","2101418.17","2.88","0","True"
"15572","Docker Desktop","C:\Program Files\Docker\Docker\Docker Desktop.exe","01-06-2026 11:01:42","11.79","45.74","5320.09","45.74","0.02","True"
"15580","svchost",,,"11.72","3.72","2101331","3.72",,"True"
"1252","AcrobatNotificationClient","C:\Program Files\WindowsApps\ReaderNotificationClient_1.0.4.0_x86__e1rzdqpraam7r\AcrobatNotificationClient.exe","01-06-2026 10:50:35","11.62","43.58","336.6","43.58","0.31","True"
"2136","svchost",,,"11.6","3.52","2101346.58","3.52",,"True"
"15652","wslrelay","C:\Program Files\WSL\wslrelay.exe","01-06-2026 11:01:46","11.59","2.1","2101372.58","2.1","0.02","True"
"13128","UserOOBEBroker","C:\Windows\System32\oobe\UserOOBEBroker.exe","01-06-2026 10:49:04","11.56","1.95","2101342.53","1.95","0.06","True"
"11252","AggregatorHost",,,"11.49","2.21","2101314.21","2.21",,"True"
"3784","svchost",,,"11.48","2.1","2101345.47","2.1",,"True"
"9140","svchost","C:\WINDOWS\system32\svchost.exe","01-06-2026 10:48:51","11.46","2.08","2101355.5","2.08","0.05","True"
"1928","svchost",,,"11.43","6.04","2101329.41","6.04",,"True"
"1972","svchost",,,"11.39","2.54","2101336.93","2.54",,"True"
"9068","svchost","C:\WINDOWS\system32\svchost.exe","01-06-2026 10:48:51","11.38","1.95","2101369.32","1.95","0.03","True"
"6344","LMS",,,"11.37","2.8","78.73","2.8",,"True"
"19824","OpenConsole","c:\Users\Nrusingha\AppData\Local\Programs\Microsoft VS Code\8761a5560c\resources\app\node_modules\node-pty\build\Release\conpty\OpenConsole.exe","01-06-2026 11:02:02","11.31","2.3","2101397.02","2.3","0.05","True"
"3476","dasHost",,,"11.17","1.84","2101325.43","1.84",,"True"
"6456","svchost",,,"11.15","2.04","2101343.99","2.04",,"True"
"9052","svchost","C:\WINDOWS\system32\svchost.exe","01-06-2026 10:48:51","11.12","2.27","2101352.18","2.27","0.25","True"
"4916","dllhost","C:\WINDOWS\system32\DllHost.exe","01-06-2026 11:01:44","11.06","2.44","2101340.68","2.44","0.03","True"
"2772","svchost",,,"11.04","2.18","2101342.5","2.18",,"True"
"2820","svchost",,,"10.91","2.01","2101337.99","2.01",,"True"
"1956","svchost",,,"10.91","2.24","2101336.27","2.24",,"True"
"3760","svchost",,,"10.73","2.64","2101351.2","2.64",,"True"
"6204","svchost",,,"10.6","1.87","2101334.27","1.87",,"True"
"2720","svchost",,,"10.45","2.5","2101341.79","2.5",,"True"
"6328","mysqld",,,"10.34","32.7","4261.9","32.7",,"True"
"2324","svchost",,,"10.28","2.57","2101340.73","2.57",,"True"
"1888","svchost",,,"10.16","2.46","2101346.84","2.46",,"True"
"3716","svchost",,,"10.13","2.03","2101338.82","2.03",,"True"
"10372","svchost",,,"10.06","1.76","2101336.18","1.76",,"True"
"5224","svchost",,,"10.02","2.48","2101343.49","2.48",,"True"
"11736","svchost",,,"9.96","1.77","2101336.73","1.77",,"True"
"5852","svchost",,,"9.95","2.08","2101342.7","2.08",,"True"
"17024","svchost",,,"9.95","1.77","2101334.85","1.77",,"True"
"7836","conhost","C:\WINDOWS\system32\conhost.exe","01-06-2026 11:01:46","9.94","1.7","2101372","1.7","0.02","True"
"8028","conhost","C:\WINDOWS\system32\conhost.exe","01-06-2026 11:01:46","9.94","1.7","2101372","1.7","0.02","True"
"5348","conhost","C:\WINDOWS\system32\conhost.exe","01-06-2026 11:01:46","9.93","1.7","2101372","1.7","0.03","True"
"1324","conhost","C:\WINDOWS\system32\conhost.exe","01-06-2026 11:01:46","9.92","1.8","2101372","1.8","0.03","True"
"16920","unsecapp","C:\WINDOWS\system32\wbem\unsecapp.exe","01-06-2026 10:49:44","9.86","1.7","2101337.02","1.7","0.02","True"
"11516","svchost",,,"9.75","1.85","2101331.49","1.85",,"True"
"4100","svchost",,,"9.62","1.91","2101378.73","1.91",,"True"
"6608","RstMwService",,,"9.61","2.17","2101342.19","2.17",,"True"
"4704","svchost",,,"9.43","1.65","2101336.57","1.65",,"True"
"3000","svchost",,,"9.25","1.77","2101336.69","1.77",,"True"
"7344","conhost",,,"9.15","1.61","2101331.98","1.61",,"True"
"3968","svchost",,,"8.98","1.68","2101330.45","1.68",,"True"
"1128","wininit",,,"8.89","1.63","2101333.94","1.63",,"True"
"5484","unsecapp",,,"8.88","1.66","2101316.83","1.66",,"True"
"6944","jhi_service",,,"8.66","1.39","2101326.02","1.39",,"True"
"10784","wlanext",,,"8.66","1.5","2101318.56","1.5",,"True"
"3016","svchost",,,"8.64","1.47","2101328.45","1.47",,"True"
"5304","svchost",,,"8.46","1.8","2101331.7","1.8",,"True"
"8548","OmenInstallMonitor",,"01-06-2026 10:48:51","8.19","35.25","4756.79","35.25","0.59","True"
"5952","ETDService",,,"8.18","1.55","4172.06","1.55",,"True"
"1556","WUDFHost",,,"8.13","1.94","2101321.78","1.94",,"True"
"5896","armsvc",,,"7.96","1.76","69.67","1.76",,"True"
"5976","esif_uf",,,"7.86","1.79","2101318.12","1.79",,"True"
"2216","svchost",,,"7.84","1.75","2101336.45","1.75",,"True"
"17248","RtkAudUService64","C:\WINDOWS\System32\DriverStore\FileRepository\realtekservice.inf_amd64_5b7acb8ae279027d\RtkAudUService64.exe","01-06-2026 10:49:21","7.77","7.49","4257.16","7.49","0.58","True"
"4680","wsl","C:\WINDOWS\System32\wsl.exe","01-06-2026 11:01:43","7.58","1.2","2101315.29","1.2","0.02","True"
"12300","conhost","C:\WINDOWS\system32\conhost.exe","01-06-2026 11:01:42","7.57","1.3","2101344.4","1.3","0.03","True"
"9676","wsl","C:\WINDOWS\System32\wsl.exe","01-06-2026 11:01:43","7.57","1.18","2101314.79","1.18","0.02","True"
"3752","svchost",,,"7.45","1.47","2101332.45","1.47",,"True"
"2564","svchost",,,"7.45","2.25","2101340.54","2.25",,"True"
"5052","ibtsiva",,,"7.44","1.33","2101311.55","1.33",,"True"
"20412","conhost","C:\WINDOWS\system32\conhost.exe","01-06-2026 11:02:04","7.43","1.26","2101343.39","1.26","0.02","True"
"9608","msedgewebview2","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.96\msedgewebview2.exe","01-06-2026 10:50:08","7.39","155.41","2250054.54","155.41","2.92","True"
"6536","svchost",,,"7.39","1.35","2101327.76","1.35",,"True"
