"Id","ProcessName","Path","StartTime","WorkingSetMB","PrivateMemoryMB","VirtualMemoryMB","PagedMemoryMB","CpuSeconds","Responding"
"1248","wslhost","C:\Program Files\WSL\wslhost.exe","01-06-2026 11:01:46","12.04","2.08","2101365.82","2.08","0.02","True"
"1668","svchost",,,"12.03","3.21","2101342.98","3.21",,"True"
"14744","wslhost","C:\Program Files\WSL\wslhost.exe","01-06-2026 11:01:46","12.02","2.08","2101365.82","2.08","0.02","True"
"5336","svchost",,,"11.96","2.38","2101347.65","2.38",,"True"
"6440","svchost",,,"11.95","2.52","2101344.91","2.52",,"True"
"13860","msedgewebview2","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.96\msedgewebview2.exe","01-06-2026 10:49:06","11.86","2.86","2199793.38","2.86","0.17","True"
"1260","services",,,"11.82","5.98","2101324.73","5.98",,"True"
"2820","svchost",,,"11.82","2.51","2101340.99","2.51",,"True"
"35736","bash","C:\Program Files\Git\bin\..\usr\bin\bash.exe","01-06-2026 12:20:15","11.53","7.21","4705.91","7.21","0.22","True"
"35700","bash","C:\Program Files\Git\bin\..\usr\bin\bash.exe","01-06-2026 12:20:12","11.52","7.15","4705.91","7.15","0.22","True"
"6204","svchost",,,"11.38","2.06","2101339.56","2.06",,"True"
"15652","wslrelay","C:\Program Files\WSL\wslrelay.exe","01-06-2026 11:01:46","11.34","2.62","2101373.58","2.62","14.36","True"
"1972","svchost",,,"11.23","2.72","2101337.05","2.72",,"True"
"3784","svchost",,,"11.13","2.19","2101345.47","2.19",,"True"
"1956","svchost",,,"11.06","2.34","2101335.82","2.34",,"True"
"9068","svchost","C:\WINDOWS\system32\svchost.exe","01-06-2026 10:48:51","11.06","2.05","2101369.32","2.05","0.17","True"
"6344","LMS",,,"10.98","2.85","78.73","2.85",,"True"
"2772","svchost",,,"10.96","2.12","2101340.5","2.12",,"True"
"9140","svchost","C:\WINDOWS\system32\svchost.exe","01-06-2026 10:48:51","10.95","2.1","2101355.5","2.1","0.12","True"
"9052","svchost","C:\WINDOWS\system32\svchost.exe","01-06-2026 10:48:51","10.95","2.29","2101352.18","2.29","0.47","True"
"6456","svchost",,,"10.83","2.13","2101343.99","2.13",,"True"
"35640","OpenConsole","c:\Users\Nrusingha\AppData\Local\Programs\Microsoft VS Code\8761a5560c\resources\app\node_modules\node-pty\build\Release\conpty\OpenConsole.exe","01-06-2026 12:20:15","10.81","2.23","2101394","2.23","0.17","True"
"19824","OpenConsole","c:\Users\Nrusingha\AppData\Local\Programs\Microsoft VS Code\8761a5560c\resources\app\node_modules\node-pty\build\Release\conpty\OpenConsole.exe","01-06-2026 11:02:02","10.75","2.25","2101395.38","2.25","0.08","True"
"13128","UserOOBEBroker","C:\Windows\System32\oobe\UserOOBEBroker.exe","01-06-2026 10:49:04","10.74","1.96","2101342.53","1.96","0.11","True"
"15408","dllhost","C:\WINDOWS\system32\DllHost.exe","01-06-2026 11:01:46","10.7","2.79","2101414.17","2.79","0","True"
"3476","dasHost",,,"10.68","1.85","2101325.43","1.85",,"True"
"2720","svchost",,,"10.59","2.57","2101341.79","2.57",,"True"
"35532","OpenConsole","c:\Users\Nrusingha\AppData\Local\Programs\Microsoft VS Code\8761a5560c\resources\app\node_modules\node-pty\build\Release\conpty\OpenConsole.exe","01-06-2026 12:20:11","10.47","2.23","2101394","2.23","0.11","True"
"1888","svchost",,,"10.38","2.56","2101346.84","2.56",,"True"
"16920","unsecapp","C:\WINDOWS\system32\wbem\unsecapp.exe","01-06-2026 10:49:44","10.24","1.75","2101337.88","1.75","0.16","True"
"3716","svchost",,,"10.13","2.04","2101338.82","2.04",,"True"
"3760","svchost",,,"10.09","2.64","2101351.2","2.64",,"True"
"2324","svchost",,,"10.05","2.69","2101340.73","2.69",,"True"
"5852","svchost",,,"10.04","2.12","2101342.7","2.12",,"True"
"5224","svchost",,,"9.99","2.34","2101340.49","2.34",,"True"
"6328","mysqld",,,"9.8","32.7","4261.9","32.7",,"True"
"4916","dllhost","C:\WINDOWS\system32\DllHost.exe","01-06-2026 11:01:44","9.78","2.28","2101337.68","2.28","0.03","True"
"21924","RuntimeBroker","C:\Windows\System32\RuntimeBroker.exe","01-06-2026 11:19:07","9.77","1.64","2101349.9","1.64","0.11","True"
"15572","Docker Desktop","C:\Program Files\Docker\Docker\Docker Desktop.exe","01-06-2026 11:01:42","9.74","45.67","5316.09","45.67","0.03","True"
"8028","conhost","C:\WINDOWS\system32\conhost.exe","01-06-2026 11:01:46","9.44","1.58","2101369","1.58","0.09","True"
"10372","svchost",,,"9.41","1.83","2101336.18","1.83",,"True"
"5348","conhost","C:\WINDOWS\system32\conhost.exe","01-06-2026 11:01:46","9.41","1.58","2101369","1.58","0.09","True"
"7836","conhost","C:\WINDOWS\system32\conhost.exe","01-06-2026 11:01:46","9.4","1.69","2101369","1.69","0.09","True"
"1324","conhost","C:\WINDOWS\system32\conhost.exe","01-06-2026 11:01:46","9.36","1.69","2101369","1.69","0.06","True"
"13456","chrome","C:\Program Files\Google\Chrome\Application\chrome.exe","01-06-2026 11:09:37","9.29","2.49","2199761.89","2.49","0.06","True"
"5484","unsecapp",,,"9.25","1.92","2101315.83","1.92",,"True"
"3000","svchost",,,"9.2","1.81","2101336.69","1.81",,"True"
"4100","svchost",,,"9.2","2.01","2101387.73","2.01",,"True"
"11736","svchost",,,"9.15","1.77","2101336.73","1.77",,"True"
"11516","svchost",,,"9.09","1.88","2101331.49","1.88",,"True"
"3016","svchost",,,"9","1.56","2101328.45","1.56",,"True"
"1928","svchost",,,"8.96","6.97","2101329.41","6.97",,"True"
"6608","RstMwService",,,"8.89","2.17","2101342.19","2.17",,"True"
"7344","conhost",,,"8.82","1.61","2101331.98","1.61",,"True"
"17336","dllhost","C:\WINDOWS\system32\DllHost.exe","01-06-2026 12:42:27","8.72","1.52","2101333.06","1.52","0.05","True"
"3968","svchost",,,"8.68","1.59","2101329.45","1.59",,"True"
"1128","wininit",,,"8.61","1.63","2101333.94","1.63",,"True"
"10784","wlanext",,,"8.49","1.65","2101317.56","1.65",,"True"
"5304","svchost",,,"8.39","1.84","2101331.7","1.84",,"True"
"6944","jhi_service",,,"8.19","1.39","2101326.02","1.39",,"True"
"10284","svchost",,,"7.92","1.46","2101326.98","1.46",,"True"
"2216","svchost",,,"7.89","1.84","2101336.45","1.84",,"True"
"5952","ETDService",,,"7.83","1.55","4172.06","1.55",,"True"
"5976","esif_uf",,,"7.83","1.79","2101318.12","1.79",,"True"
"1556","WUDFHost",,,"7.66","1.84","2101321.78","1.84",,"True"
"5896","armsvc",,,"7.51","1.76","69.67","1.76",,"True"
"3752","svchost",,,"7.47","1.49","2101332.45","1.49",,"True"
"35664","bash","C:\Program Files\Git\bin\bash.exe","01-06-2026 12:20:12","7.47","1.64","4197.62","1.64","0.02","True"
"1136","csrss",,,"7.35","4.42","2101418.77","4.42",,"True"
"8436","msedgewebview2","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.96\msedgewebview2.exe","01-06-2026 10:50:08","7.34","52.7","2299365.2","52.7","8.33","True"
"5052","ibtsiva",,,"7.3","1.33","2101311.55","1.33",,"True"
"2564","svchost",,,"7.25","2.26","2101340.54","2.26",,"True"
"5936","ELAN_MOC_Service",,,"7.21","1.32","4163.88","1.32",,"True"
"2400","IntelCpHDCPSvc",,,"7.21","1.3","2101320.79","1.3",,"True"
"20412","conhost","C:\WINDOWS\system32\conhost.exe","01-06-2026 11:02:04","7.18","1.31","2101341.39","1.31","3.11","True"
"35824","bash","C:\Program Files\Git\bin\bash.exe","01-06-2026 12:20:15","7.18","1.64","4197.62","1.64","0.02","True"
"9676","wsl","C:\WINDOWS\System32\wsl.exe","01-06-2026 11:01:43","7.04","1.11","2101313.79","1.11","0.02","True"
"6536","svchost",,,"7.02","1.35","2101327.76","1.35",,"True"
"4680","wsl","C:\WINDOWS\System32\wsl.exe","01-06-2026 11:01:43","7.02","1.11","2101313.79","1.11","0.05","True"
"12300","conhost","C:\WINDOWS\system32\conhost.exe","01-06-2026 11:01:42","6.99","1.18","2101341.4","1.18","0.03","True"
"1900","svchost",,,"6.74","1.25","2101326.46","1.25",,"True"
"19112","git","C:\Program Files\Git\mingw64\bin\git.exe","01-06-2026 14:27:41","6.62","2.63","4186.89","2.63","0","True"
"19268","git","C:\Program Files\Git\mingw64\bin\git.exe","01-06-2026 14:27:41","6.62","2.62","4186.89","2.62","0.02","True"
"18580","git","C:\Program Files\Git\mingw64\bin\git.exe","01-06-2026 14:27:41","6.62","2.62","4186.89","2.62","0.02","True"
"1936","svchost",,,"6.62","1.32","2101327.86","1.32",,"True"
"1044","csrss",,,"6.56","2.36","2101360.97","2.36",,"True"
"9608","msedgewebview2","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.96\msedgewebview2.exe","01-06-2026 10:50:08","6.43","173.52","2250100.54","173.52","6.61","True"
"9936","conhost","C:\WINDOWS\system32\conhost.exe","01-06-2026 10:48:53","6.3","1.24","2101341.39","1.24","0.03","True"
"8548","OmenInstallMonitor",,"01-06-2026 10:48:51","6.16","33.59","4752.79","33.59","1.41","True"
"39988","dasHost",,,"5.96","1.18","2101304.66","1.18",,"True"
"17248","RtkAudUService64","C:\WINDOWS\System32\DriverStore\FileRepository\realtekservice.inf_amd64_5b7acb8ae279027d\RtkAudUService64.exe","01-06-2026 10:49:21","5.41","8.3","4257.28","8.3","1.91","True"
"1464","fontdrvhost",,,"5.06","3.36","2101417.56","3.36",,"True"
"4","System",,,"4.53","0.06","9.12","0.06",,"True"
"1252","AcrobatNotificationClient","C:\Program Files\WindowsApps\ReaderNotificationClient_1.0.4.0_x86__e1rzdqpraam7r\AcrobatNotificationClient.exe","01-06-2026 10:50:35","4.16","43.64","335.35","43.64","0.38","True"
"1292","LsaIso",,,"3.54","1.26","4146.5","1.26",,"True"
"1456","fontdrvhost",,,"3.41","1.66","2101318.38","1.66",,"True"
"6368","Video.UI","C:\Program Files\WindowsApps\Microsoft.ZuneVideo_10.26041.10031.0_x64__8wekyb3d8bbwe\Video.UI.exe","01-06-2026 11:19:06","2.44","55.43","2101879.78","55.43","0.31","True"
"13944","msedgewebview2","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.96\msedgewebview2.exe","01-06-2026 10:50:08","2.27","154.61","3694848.64","154.61","21.16","True"
"17016","SystemSettings","C:\Windows\ImmersiveControlPanel\SystemSettings.exe","01-06-2026 13:09:04","2.09","125.87","2105255.1","125.87","4.22","False"
"10204","msedgewebview2","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.96\msedgewebview2.exe","01-06-2026 10:50:08","1.77","14.6","2249557.49","14.6","2.22","True"
"672","smss",,,"1.44","1.23","2101303.29","1.23",,"True"
"5360","BraveCrashHandler",,,"1.1","1.73","52.77","1.73",,"True"
"9308","BraveCrashHandler64",,,"1.05","1.76","4187.73","1.76",,"True"
"11732","AdobeCollabSync","C:\Program Files\Adobe\Acrobat DC\Acrobat\AdobeCollabSync.exe","01-06-2026 11:00:02","0.76","7.18","2101436.88","7.18","0.22","True"
"10408","msedgewebview2","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.96\msedgewebview2.exe","01-06-2026 10:50:08","0.05","11.49","2249311.48","11.49","0.5","True"
"0","Idle",,,"0.01","0.06","0.01","0.06",,"True"
